Date,Volume,Adj Close
"Dec 5, 2014",276529,65.84
"Dec 4, 2014",237011,66.81
"Dec 3, 2014",293483,67.38
"Dec 2, 2014",360300,66.88
"Dec 1, 2014",504122,69.0
"Nov 28, 2014",552882,66.15
"Nov 26, 2014",258382,73.69
"Nov 25, 2014",294447,74.09
"Nov 24, 2014",194751,75.78
"Nov 21, 2014",275317,76.51
"Nov 20, 2014",236720,75.58
"Nov 19, 2014",116278,74.58
"Nov 18, 2014",186214,74.61
"Nov 17, 2014",279462,75.64
"Nov 14, 2014",355245,75.82
"Nov 13, 2014",447012,74.21
"Nov 12, 2014",359951,77.18
"Nov 11, 2014",314309,77.94
"Nov 10, 2014",319492,77.4
"Nov 7, 2014",306077,78.65
"Nov 6, 2014",292897,77.91
"Nov 5, 2014",447691,78.68
"Nov 4, 2014",432757,77.19
"Nov 3, 2014",386045,78.78
"Oct 31, 2014",294183,80.54
"Oct 30, 2014",270072,81.12
"Oct 29, 2014",283762,82.2
"Oct 28, 2014",226066,81.42
"Oct 27, 2014",285327,81.0
"Oct 24, 2014",272509,81.01
"Oct 23, 2014",354839,82.09
"Oct 22, 2014",352217,80.52
"Oct 21, 2014",297522,82.81
"Oct 20, 2014",83702,82.71
"Oct 17, 2014",174142,82.75
"Oct 16, 2014",424524,82.7
"Oct 15, 2014",487721,81.78
"Oct 14, 2014",475832,81.84
"Oct 13, 2014",292345,85.74
"Oct 10, 2014",396528,85.82
"Oct 9, 2014",345020,85.77
"Oct 8, 2014",373752,87.31
"Oct 7, 2014",300113,88.85
"Oct 6, 2014",276614,90.34
"Oct 3, 2014",342795,89.74
"Oct 2, 2014",449554,91.01
"Oct 1, 2014",389246,90.73
"Sep 30, 2014",429251,91.16
"Sep 29, 2014",261246,94.57
"Sep 26, 2014",258890,93.54
"Sep 25, 2014",248852,92.53
"Sep 24, 2014",282634,92.8
"Sep 23, 2014",247770,91.56
"Sep 22, 2014",229232,91.52
"Sep 19, 2014",92780,92.41
"Sep 18, 2014",170772,93.07
"Sep 17, 2014",305832,94.42
"Sep 16, 2014",294723,94.88
"Sep 15, 2014",260506,92.92
"Sep 12, 2014",297768,92.27
"Sep 11, 2014",403175,92.83
"Sep 10, 2014",295306,91.67
"Sep 9, 2014",275876,92.75
"Sep 8, 2014",277990,92.66
"Sep 5, 2014",261386,93.29
"Sep 4, 2014",254140,94.45
"Sep 3, 2014",294395,95.54
"Sep 2, 2014",320356,92.88
"Aug 29, 2014",234972,95.96
"Aug 28, 2014",262292,94.55
"Aug 27, 2014",174908,93.88
"Aug 26, 2014",176280,93.86
"Aug 25, 2014",137420,93.35
"Aug 22, 2014",191457,93.65
"Aug 21, 2014",226343,93.96
"Aug 20, 2014",207152,96.07
"Aug 19, 2014",109041,94.48
"Aug 18, 2014",157537,96.41
"Aug 15, 2014",269750,97.35
"Aug 14, 2014",350619,95.58
"Aug 13, 2014",253703,97.59
"Aug 12, 2014",242592,97.37
"Aug 11, 2014",241493,98.08
"Aug 8, 2014",266006,97.65
"Aug 7, 2014",286531,97.34
"Aug 6, 2014",263598,96.92
"Aug 5, 2014",242237,97.38
"Aug 4, 2014",204262,98.29
"Aug 1, 2014",274992,97.88
"Jul 31, 2014",335785,98.17
"Jul 30, 2014",263974,100.27
"Jul 29, 2014",258060,100.97
"Jul 28, 2014",197815,101.67
"Jul 25, 2014",284919,102.09
"Jul 24, 2014",194404,102.07
"Jul 23, 2014",260652,103.12
"Jul 22, 2014",252395,104.42
"Jul 21, 2014",126986,104.59
"Jul 18, 2014",172529,103.13
"Jul 17, 2014",342872,103.19
"Jul 16, 2014",240202,101.2
"Jul 15, 2014",331196,99.96
"Jul 14, 2014",252675,100.91
"Jul 11, 2014",272550,100.83
"Jul 10, 2014",238076,102.93
"Jul 9, 2014",250987,102.29
"Jul 8, 2014",249378,103.4
"Jul 7, 2014",189250,103.53
"Jul 3, 2014",169938,104.06
"Jul 2, 2014",240067,104.48
"Jul 1, 2014",221685,105.34
"Jun 30, 2014",215334,105.37
"Jun 27, 2014",128975,105.74
"Jun 26, 2014",195723,105.84
"Jun 25, 2014",249064,106.5
"Jun 24, 2014",175206,106.03
"Jun 23, 2014",175473,106.17
"Jun 20, 2014",213130,107.26
"Jun 19, 2014",123121,106.43
"Jun 18, 2014",176257,105.97
"Jun 17, 2014",252969,106.36
"Jun 16, 2014",204792,106.9
"Jun 13, 2014",255394,106.91
"Jun 12, 2014",321499,106.53
"Jun 11, 2014",187728,104.4
"Jun 10, 2014",255599,104.35
"Jun 9, 2014",246719,104.41
"Jun 6, 2014",197758,102.66
"Jun 5, 2014",200402,102.48
"Jun 4, 2014",208540,102.64
"Jun 3, 2014",160208,102.66
"Jun 2, 2014",159042,102.47
"May 30, 2014",169734,102.71
"May 29, 2014",205506,103.58
"May 28, 2014",239134,102.72
"May 27, 2014",174387,104.11
"May 23, 2014",160563,104.35
"May 22, 2014",159181,103.74
"May 21, 2014",272127,104.07
"May 20, 2014",249769,102.44
"May 19, 2014",121114,102.61
"May 16, 2014",147896,102.02
"May 15, 2014",276060,101.5
"May 14, 2014",234477,102.37
"May 13, 2014",253588,101.7
"May 12, 2014",211648,100.59
"May 9, 2014",271341,99.99
"May 8, 2014",252605,100.26
"May 7, 2014",291271,100.77
"May 6, 2014",251208,99.5
"May 5, 2014",190002,99.48
"May 2, 2014",213631,99.76
"May 1, 2014",235455,99.42
"Apr 30, 2014",282979,99.74
"Apr 29, 2014",218691,101.28
"Apr 28, 2014",231590,100.84
"Apr 25, 2014",221601,100.6
"Apr 24, 2014",202278,101.94
"Apr 23, 2014",250645,101.44
"Apr 22, 2014",323723,102.13
"Apr 21, 2014",115095,104.37
"Apr 17, 2014",191342,104.3
"Apr 16, 2014",279392,103.76
"Apr 15, 2014",215848,103.75
"Apr 14, 2014",237213,104.05
"Apr 11, 2014",261915,103.74
"Apr 10, 2014",222169,103.4
"Apr 9, 2014",324660,103.6
"Apr 8, 2014",299549,102.56
"Apr 7, 2014",254884,100.44
"Apr 4, 2014",193532,101.14
"Apr 3, 2014",195430,100.29
"Apr 2, 2014",231596,99.62
"Apr 1, 2014",237564,99.74
"Mar 31, 2014",167570,101.58
"Mar 28, 2014",166326,101.67
"Mar 27, 2014",202200,101.28
"Mar 26, 2014",211367,100.26
"Mar 25, 2014",217013,99.19
"Mar 24, 2014",151710,99.6
"Mar 21, 2014",191289,99.46
"Mar 20, 2014",244866,99.43
"Mar 19, 2014",110319,100.37
"Mar 18, 2014",192508,99.7
"Mar 17, 2014",227387,98.08
"Mar 14, 2014",226300,98.89
"Mar 13, 2014",268074,98.2
"Mar 12, 2014",416927,97.99
"Mar 11, 2014",294201,100.03
"Mar 10, 2014",225290,101.12
"Mar 7, 2014",226145,102.58
"Mar 6, 2014",291849,101.56
"Mar 5, 2014",267837,101.45
"Mar 4, 2014",210005,103.33
"Mar 3, 2014",295819,104.92
"Feb 28, 2014",178276,102.59
"Feb 27, 2014",196494,102.4
"Feb 26, 2014",196517,102.59
"Feb 25, 2014",187216,101.83
"Feb 24, 2014",177861,102.82
"Feb 21, 2014",173260,102.2
"Feb 20, 2014",194397,102.92
"Feb 19, 2014",116164,103.31
"Feb 18, 2014",177371,102.43
"Feb 14, 2014",229784,100.3
"Feb 13, 2014",221722,100.35
"Feb 12, 2014",318686,100.37
"Feb 11, 2014",233933,99.94
"Feb 10, 2014",251127,100.06
"Feb 7, 2014",270407,99.88
"Feb 6, 2014",234281,97.84
"Feb 5, 2014",237671,97.38
"Feb 4, 2014",204282,97.19
"Feb 3, 2014",293312,96.43
"Jan 31, 2014",253457,97.49
"Jan 30, 2014",199420,98.23
"Jan 29, 2014",200486,97.36
"Jan 28, 2014",206490,97.41
"Jan 27, 2014",235110,95.72
"Jan 24, 2014",239673,96.64
"Jan 23, 2014",274078,97.32
"Jan 22, 2014",252349,96.73
"Jan 21, 2014",244861,94.99
"Jan 17, 2014",119887,94.37
"Jan 16, 2014",165135,93.96
"Jan 15, 2014",263295,94.17
"Jan 14, 2014",243474,92.59
"Jan 13, 2014",212208,91.8
"Jan 10, 2014",255988,92.72
"Jan 9, 2014",255784,91.66
"Jan 8, 2014",244855,92.33
"Jan 7, 2014",177182,93.67
"Jan 6, 2014",189379,93.43
"Jan 3, 2014",215522,93.96
"Jan 2, 2014",251248,95.44
"Dec 31, 2013",113907,98.42
"Dec 30, 2013",118356,99.29
"Dec 27, 2013",127198,100.32
"Dec 26, 2013",65666,99.55
"Dec 24, 2013",51877,99.22
"Dec 23, 2013",107273,98.91
"Dec 20, 2013",151281,99.32
"Dec 19, 2013",192782,98.77
"Dec 18, 2013",84627,97.8
"Dec 17, 2013",120127,97.22
"Dec 16, 2013",187591,97.48
"Dec 13, 2013",233161,96.6
"Dec 12, 2013",205749,97.5
"Dec 11, 2013",274194,97.44
"Dec 10, 2013",264838,98.51
"Dec 9, 2013",210090,97.34
"Dec 6, 2013",223944,97.65
"Dec 5, 2013",216392,97.38
"Dec 4, 2013",325857,97.2
"Dec 3, 2013",319271,96.04
"Dec 2, 2013",234800,93.82
"Nov 29, 2013",143205,92.72
"Nov 27, 2013",230878,92.3
"Nov 26, 2013",160178,93.68
"Nov 25, 2013",270860,94.09
"Nov 22, 2013",257843,94.84
"Nov 21, 2013",222138,95.44
"Nov 20, 2013",225891,93.33
"Nov 19, 2013",131463,93.34
"Nov 18, 2013",169443,93.03
"Nov 15, 2013",204366,93.84
"Nov 14, 2013",315066,93.76
"Nov 13, 2013",305009,93.88
"Nov 12, 2013",353689,93.04
"Nov 11, 2013",206721,95.14
"Nov 8, 2013",241690,94.6
"Nov 7, 2013",260597,94.2
"Nov 6, 2013",282722,94.8
"Nov 5, 2013",226454,93.37
"Nov 4, 2013",219109,94.62
"Nov 1, 2013",282138,94.61
"Oct 31, 2013",255401,96.38
"Oct 30, 2013",268138,96.77
"Oct 29, 2013",183243,98.2
"Oct 28, 2013",230155,98.68
"Oct 25, 2013",192632,97.85
"Oct 24, 2013",248742,97.11
"Oct 23, 2013",356194,96.86
"Oct 22, 2013",347314,97.8
"Oct 21, 2013",90824,99.22
"Oct 18, 2013",116680,100.81
"Oct 17, 2013",266625,100.67
"Oct 16, 2013",235236,102.29
"Oct 15, 2013",240218,101.21
"Oct 14, 2013",170674,102.41
"Oct 11, 2013",298216,102.02
"Oct 10, 2013",296858,103.01
"Oct 9, 2013",283131,101.61
"Oct 8, 2013",194195,103.49
"Oct 7, 2013",269025,103.03
"Oct 4, 2013",165197,103.84
"Oct 3, 2013",226225,103.31
"Oct 2, 2013",300526,104.1
"Oct 1, 2013",223028,102.04
"Sep 30, 2013",226707,102.33
"Sep 27, 2013",232299,102.87
"Sep 26, 2013",183778,103.03
"Sep 25, 2013",236195,102.66
"Sep 24, 2013",259543,103.13
"Sep 23, 2013",223392,103.59
"Sep 20, 2013",250360,104.68
"Sep 19, 2013",139835,106.39
"Sep 18, 2013",199888,108.07
"Sep 17, 2013",304851,105.42
"Sep 16, 2013",282888,106.59
"Sep 13, 2013",207037,108.21
"Sep 12, 2013",249780,108.6
"Sep 11, 2013",238235,107.56
"Sep 10, 2013",325314,107.39
"Sep 9, 2013",266915,109.52
"Sep 6, 2013",269866,110.53
"Sep 5, 2013",184889,108.37
"Sep 4, 2013",224377,107.23
"Sep 3, 2013",288018,108.54
"Aug 30, 2013",250038,107.65
"Aug 29, 2013",250038,108.8
"Aug 28, 2013",336171,110.1
"Aug 27, 2013",295934,109.01
"Aug 26, 2013",165995,105.92
"Aug 23, 2013",259545,106.42
"Aug 22, 2013",204692,105.03
"Aug 21, 2013",259243,103.85
"Aug 20, 2013",361065,104.97
"Aug 19, 2013",102781,107.1
"Aug 16, 2013",179859,107.46
"Aug 15, 2013",251868,107.33
"Aug 14, 2013",270921,106.85
"Aug 13, 2013",276773,106.83
"Aug 12, 2013",257139,106.11
"Aug 9, 2013",303796,105.97
"Aug 8, 2013",320070,103.4
"Aug 7, 2013",294242,104.37
"Aug 6, 2013",272996,105.3
"Aug 5, 2013",204860,106.56
"Aug 2, 2013",249314,106.94
"Aug 1, 2013",267594,107.89
"Jul 31, 2013",299127,105.03
"Jul 30, 2013",235605,103.08
"Jul 29, 2013",206326,104.55
"Jul 26, 2013",208855,104.7
"Jul 25, 2013",270580,105.49
"Jul 24, 2013",278262,105.39
"Jul 23, 2013",241640,107.23
"Jul 22, 2013",283866,106.91
"Jul 19, 2013",112373,108.05
"Jul 18, 2013",155963,108.04
"Jul 17, 2013",262789,106.48
"Jul 16, 2013",250921,106.0
"Jul 15, 2013",210806,106.32
"Jul 12, 2013",234756,105.95
"Jul 11, 2013",316730,104.91
"Jul 10, 2013",404821,106.52
"Jul 9, 2013",285670,103.53
"Jul 8, 2013",253202,103.14
"Jul 5, 2013",256027,103.22
"Jul 3, 2013",353250,101.24
"Jul 2, 2013",285781,99.6
"Jul 1, 2013",229193,97.99
"Jun 28, 2013",247607,96.56
"Jun 27, 2013",269312,97.05
"Jun 26, 2013",291417,95.5
"Jun 25, 2013",267541,95.32
"Jun 24, 2013",315821,95.18
"Jun 21, 2013",340903,93.69
"Jun 20, 2013",376229,95.4
"Jun 19, 2013",111300,98.24
"Jun 18, 2013",145618,98.44
"Jun 17, 2013",242794,97.77
"Jun 14, 2013",240906,97.85
"Jun 13, 2013",224449,96.69
"Jun 12, 2013",244870,95.88
"Jun 11, 2013",257474,95.38
"Jun 10, 2013",234601,95.77
"Jun 7, 2013",330833,96.03
"Jun 6, 2013",267164,94.76
"Jun 5, 2013",268909,93.74
"Jun 4, 2013",301136,93.31
"Jun 3, 2013",287474,93.45
"May 31, 2013",267978,91.97
"May 30, 2013",294855,93.61
"May 29, 2013",293461,93.13
"May 28, 2013",240990,95.01
"May 24, 2013",203991,94.15
"May 23, 2013",323633,94.25
"May 22, 2013",336497,94.28
"May 21, 2013",259159,96.16
"May 20, 2013",118621,96.71
"May 17, 2013",187754,96.02
"May 16, 2013",297863,95.16
"May 15, 2013",360684,94.3
"May 14, 2013",269403,94.21
"May 13, 2013",297036,95.17
"May 10, 2013",354119,96.04
"May 9, 2013",272196,96.39
"May 8, 2013",276315,96.62
"May 7, 2013",260141,95.62
"May 6, 2013",271004,96.16
"May 3, 2013",297522,95.61
"May 2, 2013",310808,93.99
"May 1, 2013",332382,91.03
"Apr 30, 2013",277499,93.46
"Apr 29, 2013",214608,94.5
"Apr 26, 2013",240966,93.0
"Apr 25, 2013",270121,93.64
"Apr 24, 2013",257736,91.43
"Apr 23, 2013",288801,89.18
"Apr 22, 2013",238730,88.76
"Apr 19, 2013",100652,88.01
"Apr 18, 2013",228200,87.73
"Apr 17, 2013",294274,86.68
"Apr 16, 2013",287410,88.72
"Apr 15, 2013",362524,88.71
"Apr 12, 2013",325580,91.29
"Apr 11, 2013",222439,93.51
"Apr 10, 2013",248557,94.64
"Apr 9, 2013",234720,94.2
"Apr 8, 2013",212117,93.36
"Apr 5, 2013",267276,92.7
"Apr 4, 2013",355321,93.26
"Apr 3, 2013",302235,94.45
"Apr 2, 2013",209877,97.19
"Apr 1, 2013",192396,97.07
"Mar 28, 2013",174390,97.23
"Mar 27, 2013",207777,96.58
"Mar 26, 2013",214345,96.34
"Mar 25, 2013",270651,94.81
"Mar 22, 2013",202666,93.71
"Mar 21, 2013",214131,92.45
"Mar 20, 2013",226790,92.96
"Mar 19, 2013",96796,92.16
"Mar 18, 2013",151208,93.74
"Mar 15, 2013",175611,93.45
"Mar 14, 2013",174701,93.03
"Mar 13, 2013",251336,92.52
"Mar 12, 2013",283114,92.54
"Mar 11, 2013",194607,92.06
"Mar 8, 2013",219961,91.95
"Mar 7, 2013",234921,91.56
"Mar 6, 2013",244168,90.43
"Mar 5, 2013",209874,90.82
"Mar 4, 2013",231108,90.12
"Mar 1, 2013",248466,90.68
"Feb 28, 2013",218119,92.05
"Feb 27, 2013",201512,92.76
"Feb 26, 2013",230836,92.63
"Feb 25, 2013",217519,93.11
"Feb 22, 2013",204258,93.13
"Feb 21, 2013",286434,92.84
"Feb 20, 2013",338967,94.46
"Feb 19, 2013",118307,96.66
"Feb 15, 2013",223592,95.86
"Feb 14, 2013",174599,97.31
"Feb 13, 2013",246437,97.01
"Feb 12, 2013",239796,97.51
"Feb 11, 2013",283956,97.03
"Feb 8, 2013",229242,95.72
"Feb 7, 2013",275474,95.83
"Feb 6, 2013",282803,96.62
"Feb 5, 2013",188841,96.64
"Feb 4, 2013",196975,96.17
"Feb 1, 2013",270275,97.77
"Jan 31, 2013",230630,97.49
"Jan 30, 2013",211277,97.94
"Jan 29, 2013",252931,97.57
"Jan 28, 2013",167186,96.44
"Jan 25, 2013",184873,95.88
"Jan 24, 2013",232035,95.95
"Jan 23, 2013",318008,95.23
"Jan 22, 2013",236391,96.24
"Jan 18, 2013",118549,95.56
"Jan 17, 2013",178285,95.49
"Jan 16, 2013",241531,94.24
"Jan 15, 2013",248136,93.28
"Jan 14, 2013",248600,94.14
"Jan 11, 2013",257821,93.56
"Jan 10, 2013",279295,93.82
"Jan 9, 2013",201385,93.1
"Jan 8, 2013",195867,93.15
"Jan 7, 2013",166292,93.19
"Jan 4, 2013",210747,93.09
"Jan 3, 2013",189812,92.92
"Jan 2, 2013",203865,93.12
"Dec 31, 2012",119525,91.82
"Dec 28, 2012",131374,90.8
"Dec 27, 2012",152771,90.87
"Dec 26, 2012",141598,90.98
"Dec 24, 2012",48516,88.61
"Dec 21, 2012",180375,88.66
"Dec 20, 2012",178144,90.13
"Dec 19, 2012",233083,89.51
"Dec 18, 2012",93130,87.93
"Dec 17, 2012",157226,87.2
"Dec 14, 2012",218265,86.73
"Dec 13, 2012",228417,85.89
"Dec 12, 2012",300353,86.77
"Dec 11, 2012",217859,85.79
"Dec 10, 2012",211603,85.56
"Dec 7, 2012",244993,85.93
"Dec 6, 2012",269293,86.26
"Dec 5, 2012",220850,87.88
"Dec 4, 2012",206265,88.5
"Dec 3, 2012",235987,89.09
"Nov 30, 2012",216206,88.91
"Nov 29, 2012",270030,88.07
"Nov 28, 2012",249744,86.49
"Nov 27, 2012",210470,87.18
"Nov 26, 2012",156593,87.74
"Nov 23, 2012",104944,88.28
"Nov 21, 2012",220980,87.38
"Nov 20, 2012",322630,86.75
"Nov 19, 2012",247078,89.28
"Nov 16, 2012",271209,86.67
"Nov 15, 2012",168098,85.45
"Nov 14, 2012",265306,86.32
"Nov 13, 2012",352247,85.38
"Nov 12, 2012",280690,85.57
"Nov 9, 2012",322403,86.07
"Nov 8, 2012",296599,85.09
"Nov 7, 2012",422211,84.44
"Nov 6, 2012",303429,88.71
"Nov 5, 2012",221397,85.65
"Nov 2, 2012",297311,84.86
"Nov 1, 2012",197179,87.09
"Oct 31, 2012",212577,86.24
"Oct 26, 2012",212378,86.28
"Oct 25, 2012",208678,86.05
"Oct 24, 2012",298160,85.73
"Oct 23, 2012",309492,86.67
"Oct 22, 2012",275720,88.73
"Oct 19, 2012",123648,90.05
"Oct 18, 2012",184654,92.1
"Oct 17, 2012",226343,92.12
"Oct 16, 2012",232217,92.09
"Oct 15, 2012",269016,91.85
"Oct 12, 2012",198462,91.86
"Oct 11, 2012",300087,92.07
"Oct 10, 2012",303502,91.25
"Oct 9, 2012",378040,92.39
"Oct 8, 2012",202688,89.33
"Oct 5, 2012",279131,89.88
"Oct 4, 2012",291389,91.71
"Oct 3, 2012",339506,88.14
"Oct 2, 2012",177728,91.89
"Oct 1, 2012",216005,92.48
"Sep 28, 2012",210195,92.19
"Sep 27, 2012",237289,91.85
"Sep 26, 2012",272057,89.98
"Sep 25, 2012",239024,91.37
"Sep 24, 2012",188315,91.93
"Sep 21, 2012",181036,92.89
"Sep 20, 2012",244553,91.87
"Sep 19, 2012",133035,91.98
"Sep 18, 2012",196211,95.29
"Sep 17, 2012",308274,96.62
"Sep 14, 2012",271794,99.0
"Sep 13, 2012",291055,98.31
"Sep 12, 2012",223528,97.01
"Sep 11, 2012",222006,97.17
"Sep 10, 2012",221996,96.54
"Sep 7, 2012",293026,96.42
"Sep 6, 2012",327082,95.53
"Sep 5, 2012",233044,95.36
"Sep 4, 2012",256147,95.3
"Aug 31, 2012",249063,96.47
"Aug 30, 2012",192455,94.62
"Aug 29, 2012",185887,95.49
"Aug 28, 2012",198458,96.33
"Aug 27, 2012",230844,95.47
"Aug 24, 2012",204231,96.15
"Aug 23, 2012",225156,96.27
"Aug 22, 2012",217435,97.26
"Aug 21, 2012",220192,96.68
"Aug 20, 2012",113309,95.97
"Aug 17, 2012",162591,96.01
"Aug 16, 2012",212628,95.6
"Aug 15, 2012",281643,94.33
"Aug 14, 2012",200411,93.43
"Aug 13, 2012",280268,92.73
"Aug 10, 2012",224512,92.87
"Aug 9, 2012",258637,93.36
"Aug 8, 2012",269931,93.35
"Aug 7, 2012",260012,93.67
"Aug 6, 2012",194374,92.2
"Aug 3, 2012",301783,91.4
"Aug 2, 2012",302698,87.13
"Aug 1, 2012",281204,88.91
"Jul 31, 2012",282851,88.06
"Jul 30, 2012",191095,89.78
"Jul 27, 2012",210412,90.13
"Jul 26, 2012",233400,89.39
"Jul 25, 2012",289552,88.97
"Jul 24, 2012",309865,88.5
"Jul 23, 2012",290355,88.14
"Jul 20, 2012",249172,91.44
"Jul 19, 2012",102928,92.66
"Jul 18, 2012",192847,89.87
"Jul 17, 2012",262785,89.22
"Jul 16, 2012",223124,88.43
"Jul 13, 2012",260828,87.1
"Jul 12, 2012",240725,86.08
"Jul 11, 2012",307821,85.81
"Jul 10, 2012",291409,83.91
"Jul 9, 2012",256901,85.99
"Jul 6, 2012",296204,84.45
"Jul 5, 2012",368616,87.22
"Jul 3, 2012",336186,87.66
"Jul 2, 2012",299104,83.75
"Jun 29, 2012",439010,84.96
"Jun 28, 2012",310148,77.69
"Jun 27, 2012",253006,80.21
"Jun 26, 2012",253304,79.36
"Jun 25, 2012",249004,79.21
"Jun 22, 2012",293224,79.76
"Jun 21, 2012",376969,78.2
"Jun 20, 2012",413790,81.8
"Jun 19, 2012",109008,84.03
"Jun 18, 2012",216955,83.27
"Jun 15, 2012",216554,84.03
"Jun 14, 2012",278944,83.91
"Jun 13, 2012",327544,82.62
"Jun 12, 2012",320803,83.32
"Jun 11, 2012",343211,82.7
"Jun 8, 2012",304641,84.1
"Jun 7, 2012",339002,84.82
"Jun 6, 2012",313102,85.02
"Jun 5, 2012",246358,84.29
"Jun 4, 2012",309777,83.98
"Jun 1, 2012",407579,83.23
"May 31, 2012",345433,86.53
"May 30, 2012",297197,87.82
"May 29, 2012",262562,90.76
"May 25, 2012",153921,90.86
"May 24, 2012",231521,90.66
"May 23, 2012",275522,89.9
"May 22, 2012",226226,91.66
"May 21, 2012",107239,92.57
"May 18, 2012",211749,91.48
"May 17, 2012",280073,92.56
"May 16, 2012",308371,92.81
"May 15, 2012",284712,93.98
"May 14, 2012",251994,94.78
"May 11, 2012",260539,96.13
"May 10, 2012",282314,97.08
"May 9, 2012",332865,96.81
"May 8, 2012",333767,97.01
"May 7, 2012",300474,97.94
"May 4, 2012",443060,98.49
"May 3, 2012",316883,102.54
"May 2, 2012",256649,105.22
"May 1, 2012",245921,106.16
"Apr 30, 2012",211453,104.87
"Apr 27, 2012",182104,104.93
"Apr 26, 2012",192832,104.55
"Apr 25, 2012",276652,104.12
"Apr 24, 2012",196136,103.55
"Apr 23, 2012",213202,103.11
"Apr 20, 2012",225790,103.05
"Apr 19, 2012",91398,102.27
"Apr 18, 2012",195812,102.67
"Apr 17, 2012",244523,104.2
"Apr 16, 2012",284959,102.93
"Apr 13, 2012",227259,102.83
"Apr 12, 2012",271285,103.64
"Apr 11, 2012",283008,102.7
"Apr 10, 2012",312927,101.02
"Apr 9, 2012",205924,102.46
"Apr 5, 2012",242903,103.31
"Apr 4, 2012",300729,101.47
"Apr 3, 2012",245541,104.01
"Apr 2, 2012",278097,105.23
"Mar 30, 2012",244155,103.02
"Mar 29, 2012",319988,102.78
"Mar 28, 2012",309064,105.41
"Mar 27, 2012",209036,107.33
"Mar 26, 2012",162276,107.03
"Mar 23, 2012",260269,106.87
"Mar 22, 2012",295474,105.35
"Mar 21, 2012",252603,107.27
"Mar 20, 2012",329535,105.61
"Mar 19, 2012",110353,108.09
"Mar 16, 2012",192992,107.06
"Mar 15, 2012",371039,105.11
"Mar 14, 2012",283510,105.43
"Mar 13, 2012",282350,106.71
"Mar 12, 2012",234727,106.34
"Mar 9, 2012",292694,107.4
"Mar 8, 2012",279597,106.58
"Mar 7, 2012",333242,106.16
"Mar 6, 2012",332561,104.7
"Mar 5, 2012",237450,106.72
"Mar 2, 2012",299664,106.7
"Mar 1, 2012",389838,108.84
"Feb 29, 2012",353125,107.07
"Feb 28, 2012",278723,106.55
"Feb 27, 2012",277597,108.56
"Feb 24, 2012",267713,109.77
"Feb 23, 2012",325662,107.83
"Feb 22, 2012",241329,106.28
"Feb 21, 2012",316239,105.84
"Feb 17, 2012",134499,103.24
"Feb 16, 2012",197307,102.31
"Feb 15, 2012",278272,101.8
"Feb 14, 2012",314286,100.74
"Feb 13, 2012",268062,100.91
"Feb 10, 2012",307564,98.67
"Feb 9, 2012",295425,99.84
"Feb 8, 2012",364737,98.71
"Feb 7, 2012",415728,98.41
"Feb 6, 2012",257715,96.91
"Feb 3, 2012",318638,97.84
"Feb 2, 2012",331240,96.36
"Feb 1, 2012",293554,97.61
"Jan 31, 2012",373891,98.48
"Jan 30, 2012",215829,98.78
"Jan 27, 2012",253456,99.56
"Jan 26, 2012",260744,99.7
"Jan 25, 2012",322794,99.4
"Jan 24, 2012",242477,98.95
"Jan 23, 2012",238960,99.58
"Jan 20, 2012",304986,98.46
"Jan 19, 2012",120170,100.39
"Jan 18, 2012",269387,100.59
"Jan 17, 2012",341887,100.71
"Jan 13, 2012",335624,98.7
"Jan 12, 2012",370509,99.1
"Jan 11, 2012",311641,100.87
"Jan 10, 2012",291273,102.24
"Jan 9, 2012",311866,101.31
"Jan 6, 2012",290458,101.56
"Jan 5, 2012",295615,101.81
"Jan 4, 2012",271711,103.22
"Jan 3, 2012",275481,102.96
"Dec 30, 2011",154064,98.83
"Dec 29, 2011",153915,99.65
"Dec 28, 2011",164655,99.36
"Dec 27, 2011",124238,101.34
"Dec 23, 2011",95270,99.68
"Dec 22, 2011",151560,99.53
"Dec 21, 2011",219505,98.67
"Dec 20, 2011",242305,97.22
"Dec 19, 2011",114563,93.88
"Dec 16, 2011",205893,93.53
"Dec 15, 2011",273761,93.87
"Dec 14, 2011",377475,94.95
"Dec 13, 2011",380754,100.14
"Dec 12, 2011",279146,97.77
"Dec 9, 2011",318767,99.41
"Dec 8, 2011",340677,98.34
"Dec 7, 2011",330533,100.49
"Dec 6, 2011",217029,101.28
"Dec 5, 2011",239380,100.99
"Dec 2, 2011",245915,100.96
"Dec 1, 2011",275858,100.2
"Nov 30, 2011",302863,100.36
"Nov 29, 2011",320858,99.79
"Nov 28, 2011",311735,98.21
"Nov 25, 2011",185841,96.77
"Nov 23, 2011",283449,96.17
"Nov 22, 2011",319245,98.01
"Nov 21, 2011",279104,96.92
"Nov 18, 2011",341638,97.41
"Nov 17, 2011",194039,98.82
"Nov 16, 2011",379612,102.59
"Nov 15, 2011",353319,99.37
"Nov 14, 2011",351523,98.14
"Nov 11, 2011",282786,98.99
"Nov 10, 2011",347730,97.78
"Nov 9, 2011",445712,95.74
"Nov 8, 2011",313566,96.8
"Nov 7, 2011",321186,95.52
"Nov 4, 2011",295457,94.26
"Nov 3, 2011",299987,94.07
"Nov 2, 2011",265626,92.51
"Nov 1, 2011",351343,92.19
"Oct 31, 2011",228561,93.19
"Oct 28, 2011",276760,93.32
"Oct 27, 2011",327446,93.96
"Oct 26, 2011",411445,90.2
"Oct 25, 2011",489373,93.17
